source,relative_path,classification,available,size_bytes,modified,priority,potential_use
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/readme.html,no relevante,True,3766,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/storagecon.py,codigo,True,3174,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/universal.py,codigo,True,8761,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/util.py,codigo,True,1064,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/__init__.py,codigo,True,4830,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/build.py,codigo,True,29999,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/CLSIDToClass.py,codigo,True,1871,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/combrowse.py,codigo,True,20515,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/connect.py,codigo,True,1585,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/dynamic.py,codigo,True,28284,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/gencache.py,codigo,True,29488,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/genpy.py,codigo,True,55119,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/makepy.py,codigo,True,15123,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/selecttlb.py,codigo,True,6451,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/tlbrowse.py,codigo,True,9787,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/util.py,codigo,True,3445,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/client/__init__.py,codigo,True,26710,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/connect.py,codigo,True,3870,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/dump_clipboard.py,codigo,True,3015,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/eventsApartmentThreaded.py,codigo,True,3764,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/eventsFreeThreaded.py,codigo,True,3558,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/excelAddin.py,codigo,True,6216,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/excelRTDServer.py,codigo,True,16613,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/iebutton.py,codigo,True,7128,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/ietoolbar.py,codigo,True,11119,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/outlookAddin.py,codigo,True,4746,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/trybag.py,codigo,True,2185,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/demos/__init__.py,codigo,True,0,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/COM_Records.html,no relevante,True,30907,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/docindex.html,no relevante,True,1369,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/GeneratedSupport.html,no relevante,True,6122,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/index.html,no relevante,True,1654,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/misc.html,no relevante,True,1176,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/package.html,no relevante,True,3288,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/PythonCOM.html,no relevante,True,9027,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/QuickStartClientCom.html,no relevante,True,7354,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/QuickStartServerCom.html,no relevante,True,13241,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/variant.html,no relevante,True,6016,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/blank.gif,no relevante,True,864,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/BTN_HomePage.gif,no relevante,True,211,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/BTN_ManualTop.gif,no relevante,True,215,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/BTN_NextPage.gif,no relevante,True,218,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/BTN_PrevPage.gif,no relevante,True,216,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/pycom_blowing.gif,no relevante,True,20926,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/pythoncom.gif,no relevante,True,5767,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/HTML/image/www_icon.gif,no relevante,True,275,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/include/PythonCOM.h,no relevante,True,29990,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/include/PythonCOMRegister.h,no relevante,True,3092,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/include/PythonCOMServer.h,no relevante,True,8936,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/libs/axscript.lib,no relevante,True,72478,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/libs/pythoncom.lib,no relevante,True,160662,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/makegw/makegw.py,codigo,True,22299,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/makegw/makegwenum.py,codigo,True,10803,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/makegw/makegwparse.py,codigo,True,36305,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/makegw/__init__.py,codigo,True,31,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/connect.py,codigo,True,2859,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/dispatcher.py,codigo,True,8273,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/exception.py,codigo,True,3466,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/factory.py,codigo,True,876,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/localserver.py,codigo,True,1247,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/policy.py,codigo,True,33222,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/register.py,codigo,True,25438,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/util.py,codigo,True,6936,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/server/__init__.py,codigo,True,51,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/servers/dictionary.py,codigo,True,4500,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/servers/interp.py,codigo,True,1794,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/servers/perfmon.py,codigo,True,1233,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/servers/PythonTools.py,codigo,True,1224,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/servers/test_pycomtest.py,codigo,True,5255,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/servers/__init__.py,codigo,True,0,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/daodump.py,codigo,True,2333,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/errorSemantics.py,codigo,True,8767,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/GenTestScripts.py,codigo,True,2672,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/pippo.idl,no relevante,True,1916,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/pippo_server.py,codigo,True,2726,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/policySemantics.py,codigo,True,3226,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/readme.txt,documentacion,True,815,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testAccess.py,codigo,True,5874,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testADOEvents.py,codigo,True,2878,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testall.py,codigo,True,10711,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testArrays.py,codigo,True,2485,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testAXScript.py,codigo,True,1388,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testClipboard.py,codigo,True,5952,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testCollections.py,codigo,True,4400,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testConversionErrors.py,codigo,True,713,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testDates.py,codigo,True,1908,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testDCOM.py,codigo,True,1766,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testDictionary.py,codigo,True,2862,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testDictionary.vbs,no relevante,True,584,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testDynamic.py,codigo,True,2774,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testExchange.py,codigo,True,3361,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testExplorer.py,codigo,True,4599,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testGatewayAddresses.py,codigo,True,5342,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testGIT.py,codigo,True,4766,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testInterp.vbs,no relevante,True,268,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testIterators.py,codigo,True,4769,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testmakepy.py,codigo,True,3083,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testMarshal.py,codigo,True,6285,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testMSOffice.py,codigo,True,5663,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testMSOfficeEvents.py,codigo,True,4161,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testPersist.py,codigo,True,6465,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testPippo.py,codigo,True,2652,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testPyComTest.py,codigo,True,40884,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/Testpys.sct,no relevante,True,1098,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testPyScriptlet.js,no relevante,True,1120,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testROT.py,codigo,True,793,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testServers.py,codigo,True,1401,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testShell.py,codigo,True,9691,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testStorage.py,codigo,True,3707,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testStreams.py,codigo,True,4336,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testvb.py,codigo,True,20718,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testvbscript_regexp.py,codigo,True,1138,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testWMI.py,codigo,True,486,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testxslt.js,no relevante,True,581,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testxslt.py,codigo,True,948,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/testxslt.xsl,no relevante,True,2111,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/util.py,codigo,True,7961,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32com/test/__init__.py,codigo,True,44,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/License.txt,documentacion,True,1570,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/adsi.pyd,no relevante,True,100864,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/adsicon.py,codigo,True,12607,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/__init__.py,codigo,True,3690,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/demos/objectPicker.py,codigo,True,2009,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/demos/scp.py,codigo,True,19693,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/demos/search.py,codigo,True,4290,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/adsi/demos/test.py,codigo,True,8644,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/authorization/authorization.pyd,no relevante,True,30208,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/authorization/__init__.py,codigo,True,198,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/authorization/demos/EditSecurity.py,codigo,True,8599,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/authorization/demos/EditServiceSecurity.py,codigo,True,8241,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axcontrol/axcontrol.pyd,no relevante,True,146944,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axcontrol/__init__.py,codigo,True,139,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/adb.py,codigo,True,19045,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/axdebug.pyd,no relevante,True,290816,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/codecontainer.py,codigo,True,9270,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/contexts.py,codigo,True,2125,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/debugger.py,codigo,True,7244,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/documents.py,codigo,True,4297,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/dump.py,codigo,True,1809,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/expressions.py,codigo,True,6744,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/gateways.py,codigo,True,17951,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/stackframe.py,codigo,True,6028,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/util.py,codigo,True,3218,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axdebug/__init__.py,codigo,True,139,2026-07-13T13:57:30,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/asputil.py,codigo,True,262,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/axscript.pyd,no relevante,True,94720,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/__init__.py,codigo,True,139,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/debug.py,codigo,True,8317,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/error.py,codigo,True,9188,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/framework.py,codigo,True,47513,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/pydumper.py,codigo,True,2231,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/pyscript.py,codigo,True,15664,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/pyscript_rexec.py,codigo,True,2203,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/scriptdispatch.py,codigo,True,3856,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/client/__init__.py,codigo,True,28,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/caps.asp,no relevante,True,1356,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/CreateObject.asp,no relevante,True,511,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/tut1.asp,no relevante,True,156,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/interrupt/test.asp,no relevante,True,77,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/interrupt/test.html,no relevante,True,166,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/interrupt/test1.asp,no relevante,True,94,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/asp/interrupt/test1.html,no relevante,True,166,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/ie/calc.htm,no relevante,True,4145,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/ie/CHARTPY.HTM,no relevante,True,6687,2026-07-13T13:57:31,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/win32comext/axscript/demos/client/ie/dbgtest.htm,no relevante,True,207,2026-07-13T13:57:31,False,referencia/no prioritario
