Date,Hour,code,DispoReal_MW,DispoCome_MW,DispoDeclarada_MW,CapEfecNeta_MW,declared_gt_capacity,real_gt_capacity,commercial_gt_capacity,abs_declared_real_diff_mw,abs_declared_commercial_diff_mw,abs_real_commercial_diff_mw,has_any_availability,resource_without_capacity
2026-06-01,Hour02,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour03,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour04,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour05,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour06,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour07,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour08,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour09,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour10,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour11,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour12,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour13,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour14,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour15,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour16,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour17,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour18,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour19,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour20,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour21,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour22,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour23,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour24,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour01,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour02,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour03,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour04,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour05,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour06,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour07,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour08,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour09,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour10,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour11,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour12,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour13,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour14,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour15,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour16,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour17,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour18,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour19,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour20,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour21,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour22,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour23,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour24,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour01,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour02,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour03,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour04,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour05,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour06,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour07,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour08,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour09,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour10,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour11,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour12,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour13,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour14,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour15,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour16,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour17,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour18,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour19,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour20,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour21,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour22,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour23,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour24,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour01,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour02,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour03,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour04,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour05,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour06,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour07,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour08,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour09,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour10,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour11,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour12,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour13,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour14,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour15,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour16,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour17,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour18,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour19,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour20,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour21,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour22,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour23,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour24,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour01,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour02,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour03,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour04,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour05,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour06,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour07,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour08,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour09,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour10,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour11,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour12,URA1,116.0,116.0,116.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour13,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour14,URA1,146.0,146.0,146.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour15,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour16,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour17,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour18,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour19,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour20,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour21,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour22,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour23,URA1,280.0,280.0,280.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour24,URA1,213.0,213.0,213.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour01,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour02,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour03,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour04,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour05,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour06,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour07,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour08,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour09,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour10,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour11,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour12,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour13,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour14,URA1,144.0,144.0,144.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour15,URA1,144.0,144.0,144.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour16,URA1,144.0,144.0,144.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour17,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour18,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour19,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour20,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour21,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour22,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour23,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour24,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour01,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour02,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour03,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour04,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour05,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour06,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour07,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour08,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour09,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour10,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour11,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour12,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour13,URA1,122.0,122.0,122.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour14,URA1,144.0,144.0,144.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour15,URA1,144.0,144.0,144.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour16,URA1,144.0,144.0,144.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour17,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour18,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour19,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour20,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour21,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour22,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour23,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour24,URA1,210.0,210.0,210.0,338.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour01,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour02,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour03,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour04,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour05,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour06,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour07,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour08,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour09,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour10,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour11,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour12,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour13,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour14,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour15,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour16,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour17,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour18,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour19,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour20,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour21,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour22,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour23,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour24,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour01,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour02,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour03,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour04,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour05,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour06,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour07,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour08,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour09,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour10,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour11,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour12,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour13,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour14,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour15,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour16,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour17,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour18,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour19,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour20,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour21,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour22,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour23,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour24,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour01,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour02,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour03,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour04,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour05,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour06,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour07,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour08,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour09,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour10,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour11,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour12,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour13,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour14,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour15,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour16,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour17,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour18,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour19,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour20,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour21,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour22,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour23,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour24,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour01,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour02,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour03,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour04,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour05,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour06,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour07,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour08,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour09,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour10,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour11,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour12,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour13,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour14,ZPA2,34.0,34.0,34.0,34.0,False,False,False,0.0,0.0,0.0,True,False
