Date,DemaSIN_GWh,DemaReal_GWh,Gene_GWh,ImpoEner_GWh,ExpoEner_GWh,diff_dema_real_vs_dema_sin_gwh,diff_dema_real_vs_dema_sin_rel,gene_plus_impo_minus_expo_gwh,diff_balance_vs_dema_sin_gwh,diff_balance_vs_dema_sin_rel,atypical_daily_closure
2023-09-30,228.93132849999998,235.36864072,238.90991601,0.0,10.07028751,6.437312220000024,0.028118965902039154,228.8396285,-0.09169999999997458,-0.00040055679841116454,False
2023-10-01,206.46949815,213.7134602,216.75776165,0.0,10.775513499999999,7.243962049999993,0.03508490171626832,205.98224815,-0.48724999999998886,-0.0023599127443318622,False
2023-10-02,233.19244916999997,237.75908625,241.08486054,0.0,7.89560137,4.566637080000021,0.019583125852719572,233.18925916999999,-0.003189999999989368,-1.3679688220366952e-05,False
2023-10-03,233.64745574999998,236.44372123,239.64985205,0.0,6.3196863,2.7962654800000166,0.011967883283916379,233.33016575,-0.31728999999998564,-0.0013579861119458634,False
2023-10-04,228.13453503999997,233.04507812,236.09991189,0.0,8.156336849999999,4.910543080000025,0.021524768615760147,227.94357503999998,-0.1909599999999898,-0.0008370499449656222,False
2023-10-05,231.40134465,237.09451765,240.23322663,0.0,9.075821979999999,5.693173000000002,0.0246030247084824,231.15740465,-0.24394000000000915,-0.0010541857497369956,False
2023-10-06,231.04558178999997,234.33781944999998,237.82175103999998,0.0,7.26058925,3.292237660000012,0.014249299356835853,230.56116178999997,-0.4844200000000001,-0.0020966425596499615,False
2023-10-07,222.00843208,224.97943207,228.00639490999998,0.0,6.2281428299999995,2.9709999899999957,0.013382374543906539,221.77825208,-0.23018000000001848,-0.0010368074664707954,False
2023-10-08,198.24581015,201.02611283,203.61202624999999,0.0,6.1746861,2.780302679999977,0.014024521768688573,197.43734014999998,-0.8084700000000282,-0.004078118974561481,False
2023-10-09,226.21416443,229.96653107999998,232.48207863,0.0,6.2880442,3.7523666499999706,0.016587673276140528,226.19403443,-0.020130000000023074,-8.898647019184392e-05,False
2023-10-10,232.53713608,235.28982441,237.89778521,0.0,5.3859191299999996,2.752688329999984,0.011837628932752373,232.51186608,-0.02527000000000612,-0.00010867081458899732,False
2023-10-11,233.08257311,235.30085115999998,238.35839009999998,0.0,5.32267699,2.218278049999981,0.009517133865486787,233.03571311,-0.04686000000000945,-0.0002010446314143552,False
2023-10-12,237.42116244999997,240.74762431,243.74264054,0.0,6.3566180899999996,3.3264618600000233,0.014010806053148544,237.38602244999998,-0.035139999999984184,-0.00014800702531049455,False
2023-10-13,235.88045744,239.10452032999999,242.08496463999998,0.0,6.2415072,3.224062889999999,0.013668206874747527,235.84345743999998,-0.03700000000000614,-0.00015685911584861873,False
2023-10-14,220.53989344,223.3753253,226.62586241999998,0.0,6.17330898,2.83543186,0.012856775324285747,220.45255343999997,-0.08734000000001174,-0.00039602812279300134,False
2023-10-15,199.06765692,199.93874510999999,202.7305472,0.00032942999999999997,3.91646971,0.8710881899999947,0.0043758398701104016,198.81440691999998,-0.2532500000000084,-0.0012721805436318712,False
2023-10-16,199.68748316999998,201.3899826,204.29556692,0.0,4.69842375,1.7024994300000174,0.008525819460354599,199.59714317,-0.09033999999996922,-0.0004524069238884645,False
2023-10-17,228.31152090999998,230.66745935,233.46890075,0.0,5.27749984,2.355938440000017,0.010318964328255357,228.19140091,-0.1201199999999858,-0.0005261232526559047,False
2023-10-18,233.62555666999998,237.22090183999998,240.0565556,0.0,6.574698929999999,3.5953451700000016,0.015389348756388357,233.48185666999998,-0.1436999999999955,-0.0006150868169057984,False
2023-10-19,237.38463344,242.23459354,245.33031323,0.0,9.12829979,4.849960100000004,0.020430808977472643,236.20201344,-1.1826199999999858,-0.004981872595805146,False
2023-10-20,231.04493157,232.44740481,235.12362796999997,0.0,4.4128964,1.4024732400000062,0.006070132032197802,230.71073156999998,-0.3342000000000098,-0.0014464718950078193,False
2023-10-21,218.76755612,220.39882662,222.9721779,0.0,4.3137317799999995,1.6312704999999994,0.007456638127388519,218.65844611999998,-0.10911000000001536,-0.0004987485435919279,False
2023-10-22,198.55466805,200.59338587,202.74390474,0.0,5.03818669,2.038717819999988,0.010267790931445633,197.70571805,-0.8489500000000021,-0.004275648658062371,False
2023-10-23,229.22098952,229.32999052,232.15733616999998,0.00784229,3.01730894,0.10900100000000634,0.00047552800565192475,229.14786952,-0.07311999999998875,-0.0003189934750439112,False
2023-10-24,230.11134353,228.3639596,231.353403,0.01471494,1.32738441,-1.7473839300000122,-0.0075936453335782765,230.04073352999998,-0.07061000000001627,-0.0003068514525048207,False
2023-10-25,226.70466029,226.48627777,229.95989587,0.00740976,3.77934534,-0.2183825200000058,-0.0009632908283431468,226.18796029,-0.516699999999986,-0.002279176790362513,False
2023-10-26,222.32065419999998,221.54129838999998,224.78606238999998,0.008516349999999999,2.5640345399999998,-0.7793558099999984,-0.0035055483837272664,222.2305442,-0.09010999999998148,-0.00040531546798579677,False
2023-10-27,221.22609956,222.63194177999998,226.44583251999998,0.006157559999999999,5.232290519999999,1.4058422199999825,0.006354775601956929,221.21969955999998,-0.006400000000013506,-2.8929678788997162e-05,False
2023-10-28,210.93538800999997,215.84481096,220.04140797999997,0.0,9.24171997,4.909422950000021,0.023274534426472225,210.79968800999998,-0.13569999999998572,-0.0006433249597433717,False
2023-10-29,189.53411324,195.33016906,198.89025442,0.0,9.35775118,5.796055819999992,0.03058054152320676,189.53250323999998,-0.001610000000027867,-8.494513058919287e-06,False
2023-10-30,220.84153437999998,225.67286758999998,229.69046566999998,0.0,8.85491129,4.831333209999997,0.021876922851327262,220.83555438,-0.005979999999993879,-2.707823968341095e-05,False
2023-10-31,222.30716148,225.45421991999999,229.60210132,0.0,7.30459984,3.147058439999995,0.014156352044840094,222.29750148,-0.009659999999996671,-4.345339095549443e-05,False
2023-11-01,220.48217753,224.80515327999998,229.63647453,0.0,9.461217,4.3229757499999835,0.019606916978184216,220.17525752999998,-0.3069200000000194,-0.0013920399527905525,False
2023-11-02,219.96103958,224.04628717,228.53424926,0.0,8.57534968,4.0852475899999945,0.018572596300692544,219.95889958,-0.002139999999997144,-9.7289956625197e-06,False
2023-11-03,222.62173205,227.04094812,231.68263876999998,0.0,9.10209672,4.4192160700000045,0.019850784688924553,222.58054205,-0.04119000000000028,-0.0001850223678555747,False
2023-11-04,215.23464503999998,217.61347325999998,221.65467432,0.0,6.42002928,2.3788282200000026,0.011052255177403771,215.23464504,2.842170943040401e-14,1.320498817702978e-16,False
2023-11-05,197.32419752,199.39277733,203.10892764,0.0,5.827090119999999,2.0685798099999886,0.010483153287828907,197.28183751999998,-0.042360000000030595,-0.0002146721006973164,False
2023-11-06,200.60597033,203.99881483000001,207.80331633,0.0,7.3387459999999995,3.392844500000024,0.01691297868362911,200.46457033000002,-0.141399999999976,-0.0007048643655389257,False
2023-11-07,224.63891775,228.71842998999998,232.71693241999998,0.0,8.53714467,4.0795122399999855,0.01816030935717053,224.17978774999997,-0.459130000000016,-0.0020438577811836703,False
2023-11-08,232.92999734,236.23295973,239.73800971999998,0.0,7.134632379999999,3.3029623900000047,0.014180064516030466,232.60337733999998,-0.3266200000000197,-0.0014022238600864428,False
2023-11-09,237.71772203,240.10962694,243.85515826,0.0,6.185986229999999,2.391904909999994,0.010061954529827334,237.66917203,-0.048550000000005866,-0.00020423382651243332,False
2023-11-10,235.36660518,237.6221601,241.17981827,0.0,6.09537309,2.2555549200000087,0.009583156107787852,235.08444518,-0.28216000000000463,-0.0011988106799782352,False
2023-11-11,225.26459734,225.17686634,228.52507967,0.00965284,3.3995351699999996,-0.0877309999999909,-0.00038945755807147684,225.13519734,-0.12940000000000396,-0.0005744355816582038,False
2023-11-12,203.27680062,205.84606345,208.95726313,0.0,5.71171251,2.5692628300000138,0.012639232918678814,203.24555062,-0.03125,-0.00015373126645385315,False
2023-11-13,208.38704643,209.81301842,212.82001080999999,0.00019973,4.9321641099999995,1.4259719899999936,0.006842901295589871,207.88804642999997,-0.49900000000002365,-0.0023945826218504636,False
2023-11-14,233.24172174999998,237.37202915999998,241.07456739,0.0,8.135815639999999,4.13030741,0.017708270111412863,232.93875175,-0.30296999999998775,-0.0012989528534038434,False
2023-11-15,230.76053736999998,233.13053992,236.10905795999997,0.0,5.528520589999999,2.3700025500000095,0.01027039795023515,230.58053736999997,-0.18000000000000682,-0.0007800293847963959,False
2023-11-16,233.44922719,232.96262578,236.35167159999997,0.00948921,2.9504336199999996,-0.4866014099999916,-0.0020843993182464286,233.41072718999996,-0.03850000000002751,-0.0001649180871723044,False
2023-11-17,235.87621012999998,237.08460416,241.2297156,0.0,5.43986547,1.2083940300000222,0.005123000871236791,235.78985013,-0.0863599999999849,-0.0003661242477670332,False
2023-11-18,219.63656891999997,220.61362642,224.51378637,0.0,5.001527449999999,0.9770575000000292,0.004448519227942915,219.51225892,-0.12430999999997994,-0.0005659804312698874,False
2023-11-19,196.97523649000001,197.34217042,200.92556803999997,0.0,5.32303155,0.36693392999998764,0.0018628429468524387,195.60253648999998,-1.3727000000000373,-0.006968896316414506,False
2023-11-20,224.71238673,227.5621178,231.78756084999998,0.0,7.497954119999999,2.8497310700000185,0.012681682178134989,224.28960672999997,-0.42278000000001725,-0.0018814272152607352,False
2023-11-21,230.48249052999998,232.96976537,237.27133791,0.0,7.25985738,2.487274840000026,0.010791599979158843,230.01148053,-0.4710099999999784,-0.002043582568536463,False
2023-11-22,231.10513361,232.67227981,236.78190216,0.0,6.17975855,1.5671461999999963,0.006781096445242207,230.60214360999998,-0.5029900000000112,-0.0021764553307103457,False
2023-11-23,233.52070350999998,237.04788925,240.87709485999997,0.0,7.60344135,3.5271857400000215,0.01510438126891382,233.27365350999997,-0.24705000000000155,-0.0010579361756223136,False
2023-11-24,233.30603602,233.59962073,237.63724079999997,0.0,4.59726478,0.29358471000000463,0.0012583674002109285,233.03997601999998,-0.2660600000000102,-0.0011403905554213882,False
2023-11-25,219.13649091999997,215.14980792,218.77195177,0.01089618,0.01538703,-3.986682999999971,-0.018192693436235533,218.76746092,-0.3690299999999809,-0.001684018934731881,False
2023-11-26,201.70357246999998,198.05973325,201.46577588,0.00365887,0.70130228,-3.6438392199999896,-0.0180653182062105,200.76813247,-0.9354399999999714,-0.004637696737568207,False
2023-11-27,229.60097593,231.52953842,235.58429439999998,0.0,6.04411847,1.9285624899999902,0.008399626709722541,229.54017592999998,-0.06080000000002883,-0.00026480723678877277,False
2023-11-28,233.82006772999998,235.62632306999998,239.37391115,0.0,5.68679342,1.806255340000007,0.007724979970862688,233.68711773,-0.13294999999996548,-0.0005685996129018635,False
2023-11-29,233.52259155000002,235.06443689999998,238.41052496,0.00183446,5.19638787,1.54184534999996,0.006602553268041445,233.21597155,-0.30662000000000944,-0.0013130207144620455,False
2023-11-30,233.99683176,237.81598669,240.93281383,0.0,7.1288820699999995,3.8191549299999963,0.01632139589786041,233.80393175999998,-0.19290000000000873,-0.0008243701359078979,False
2023-12-01,231.98506747,234.44214134999999,237.64593707,0.0,5.6678796,2.457073879999996,0.010591517405825018,231.97805747,-0.007009999999979755,-3.0217462168707383e-05,False
2023-12-02,220.74705371,221.76888306,225.11251683,0.00405104,4.56343416,1.0218293500000186,0.004628960309216254,220.55313371,-0.19391999999999143,-0.0008784715208690766,False
2023-12-03,202.89066668,204.51990347999998,207.63604403,0.0,4.93914735,1.6292367999999726,0.00803012196992586,202.69689667999998,-0.19377000000002909,-0.0009550463960259144,False
2023-12-04,232.22493953999998,234.00308317999998,237.68380600999998,0.0,6.590976469999999,1.7781436399999961,0.00765698827835723,231.09282954,-1.132109999999983,-0.004875057787688565,False
2023-12-05,237.2082423,240.90629651,244.15848029,0.0,7.00817799,3.6980542100000093,0.0155899060426536,237.1503023,-0.0579400000000021,-0.000244257954269248,False
2023-12-06,235.67376693999998,242.21707644999998,245.51315863,0.0,9.83939169,6.54330951,0.027764267508253716,235.67376694,2.842170943040401e-14,1.2059767957814275e-16,False
2023-12-07,229.77132734,235.90665663,239.01044861,0.0,9.298791269999999,6.135329289999987,0.026701892533881496,229.71165734,-0.059670000000011214,-0.00025969297688616994,False
2023-12-08,211.23999402,217.41262196999998,221.1513267,0.0,9.91133268,6.1726279499999634,0.029220924657929807,211.23999402,0.0,0.0,False
2023-12-09,220.54114431999997,226.20531669,229.94913644999997,0.0,9.40799213,5.664172370000017,0.025683064207653865,220.54114431999997,0.0,0.0,False
2023-12-10,207.7386695,207.53086001,210.59135393,0.0038564299999999997,3.1535508599999997,-0.20780948999998827,-0.0010003409114930732,207.44165950000001,-0.2970099999999718,-0.0014297289990103253,False
2023-12-11,233.52073072999997,236.45121464,239.29243080999998,0.0,5.85977008,2.930483910000021,0.012549138146489823,233.43266072999998,-0.08806999999998766,-0.0003771399640823129,False
2023-12-12,238.30952087,241.03330850999998,244.06064218,0.0,5.751121309999999,2.7237876399999834,0.011429621569697311,238.30952087,0.0,0.0,False
2023-12-13,237.10925469,240.69117803999998,243.39890341,0.0,6.5296387199999995,3.5819233499999825,0.01510663662067109,236.86926469,-0.23999000000000592,-0.001012149442727456,False
2023-12-14,237.1502085,241.25651184999998,244.07290369999998,0.0,7.0900652,4.10630334999999,0.017315200252079856,236.98283849999999,-0.16737000000000535,-0.0007057552302341971,False
2023-12-15,233.56837922,235.62267351,238.62421916999998,0.0,5.11392995,2.0542942900000014,0.008795258574214126,233.51028921999998,-0.05809000000002129,-0.0002487066108606501,False
2023-12-16,220.49373771999998,223.74606064999998,227.07509342999998,0.0,6.63386571,3.252322929999991,0.014750182765417322,220.44122771999997,-0.05251000000001227,-0.00023814735304044567,False
2023-12-17,202.53313372999997,203.16056776,205.9818364,0.013266769999999997,3.91906944,0.6274340300000176,0.003097932760159923,202.07603373,-0.45709999999996853,-0.002256914666660595,False
2023-12-18,228.42829591999998,225.98053127999998,228.39568961999998,0.02413742,0.46179111999999994,-2.4477646400000026,-0.010715680516468316,227.95803592,-0.4702599999999961,-0.0020586766543348478,False
2023-12-19,230.54553259,227.80913144,230.56256527999997,0.013240809999999999,0.7356935,-2.736401150000006,-0.011869243872386788,229.84011259,-0.7054200000000037,-0.0030597860304433485,False
2023-12-20,230.53217779,229.86685226,232.48686153,0.00594675,1.96063049,-0.6653255299999898,-0.0028860419242907544,230.53217779,0.0,0.0,False
2023-12-21,229.0303158,228.84834096,231.56825034,0.00317354,3.27233808,-0.1819748400000094,-0.0007945447717887196,228.2990858,-0.7312300000000107,-0.003192721441464347,False
2023-12-22,228.9167739,228.90385098,232.02006579,0.00545509,3.10874698,-0.012922920000022486,-5.6452481746347405e-05,228.91677389999998,-2.842170943040401e-14,-1.2415739111726144e-16,False
2023-12-23,216.04192749,214.86835311,217.69893444999997,0.00506359,1.6664705499999999,-1.1735743800000193,-0.005432160292378158,216.03752748999995,-0.0044000000000608,-2.036641707089224e-05,False
2023-12-24,198.77667983999999,198.98402109999998,201.99798964,0.0,3.2213098,0.20734125999999264,0.0010430864433739737,198.77667983999999,0.0,0.0,False
2023-12-25,188.36679083,186.60454192999998,189.0877879,0.00541745,0.7284445199999999,-1.7622489000000314,-0.009355411812427442,188.36476083,-0.002030000000019072,-1.0776846550680665e-05,False
2023-12-26,217.92933641999997,220.23518904,223.26079357999998,0.0018044399999999998,5.3564815999999995,2.3058526200000244,0.010580735287314031,217.90611642,-0.0232199999999807,-0.00010654829855137272,False
2023-12-27,222.29675140999998,220.00245275999998,222.76057466999998,0.00557178,0.90052504,-2.2942986500000018,-0.010320882493547736,221.86562141,-0.431129999999996,-0.00193943454983212,False
2023-12-28,221.20949775,218.5319937,221.19560762999998,0.01507768,0.00278756,-2.6775040500000102,-0.012103928977886801,221.20789774999997,-0.0016000000000246928,-7.2329624916599806e-06,False
2023-12-29,216.28443119999997,214.18220065999998,216.7466292,0.01266588,0.51958388,-2.1022305399999937,-0.009719749721865296,216.2397112,-0.044719999999983884,-0.00020676476689452945,False
2023-12-30,204.55702434,201.46550546999998,204.52417308,0.01527666,0.0106454,-3.091518870000016,-0.01511323739663672,204.52880434000002,-0.028219999999976153,-0.00013795664114213402,False
2023-12-31,191.31210854,188.73992472,191.31145461,0.008280339999999999,0.00762641,-2.5721838199999922,-0.013444960905138912,191.31210854,0.0,0.0,False
2024-01-01,176.26881502999998,173.81037332,176.15349609,0.11916748999999999,0.0038485499999999996,-2.4584417099999882,-0.013947116565012223,176.26881503,2.842170943040401e-14,1.6124071308680886e-16,False
2024-01-02,203.89615639,203.75783270999997,206.68762949,0.00227693,2.84173003,-0.13832368000001338,-0.0006784025871259504,203.84817639,-0.04797999999999547,-0.0002353158629838136,False
2024-01-03,214.8647595,212.55827233,214.84660331,0.008319,0.00882281,-2.306487169999997,-0.010734599640105232,214.8460995,-0.0186599999999828,-8.684532560576925e-05,False
2024-01-04,219.407971,217.01830561,219.39759899999999,0.01026345,0.0035214499999999998,-2.3896653900000047,-0.010891424678458946,219.404341,-0.003630000000015343,-1.6544521985554223e-05,False
2024-01-05,221.26343549,218.52270919,221.2674807,0.015085439999999999,0.01913065,-2.7407263000000057,-0.01238671131509152,221.26343549,0.0,0.0,False
2024-01-06,211.66904588,209.78243143999998,212.21834743,0.01668786,0.56598941,-1.8866144400000167,-0.0089130389006883,211.66904588,0.0,0.0,False
2024-01-07,196.82146233,194.43359449,196.79519154,0.01839464,0.01812385,-2.3878678400000126,-0.01213215170607971,196.79546233,-0.02600000000001046,-0.00013209941483118164,False
2024-01-08,200.52605781999998,197.87616384999998,200.52539518,0.01736409,0.018701449999999998,-2.6498939699999937,-0.013214711338805862,200.52405782,-0.001999999999981128,-9.973766111616308e-06,False
2024-01-09,223.69321965999998,221.0106865,223.63196688,0.01928187,0.01998909,-2.6825331599999913,-0.011992018193833848,223.63125965999998,-0.06195999999999913,-0.0002769864911157099,False
2024-01-10,229.88615811,227.86835458,231.0187927,0.00305369,1.14638828,-2.017803530000009,-0.008777403331237084,229.87545811,-0.010699999999985721,-4.654477715385454e-05,False
2024-01-11,232.20464852,229.27472097999998,232.20228906,0.02335288,0.020993420000000002,-2.9299275400000226,-0.012617867724330527,232.20464852,0.0,0.0,False
2024-01-12,233.46670769999997,233.52018902999998,236.94556107,0.0052188799999999995,3.5378322499999997,0.053481330000010985,0.00022907475985284127,233.4129477,-0.05375999999998271,-0.0002302683775755438,False
2024-01-13,221.76156305,223.78378944999997,227.248156,0.0,5.4865929499999995,2.0222263999999655,0.009118922017807113,221.76156305,0.0,0.0,False
2024-01-14,202.79666212,208.50263736,211.30603072,0.0,8.5393986,5.705975239999987,0.028136435680699783,202.76663212,-0.03003000000001066,-0.00014807936031137009,False
2024-01-15,230.23856313999997,231.76788211,235.18849207999997,0.0,4.9530489399999995,1.5293189700000198,0.006642323289127264,230.23544313999997,-0.0031199999999955708,-1.3551161705688757e-05,False
2024-01-16,233.56623227,235.17117629999998,238.24657695,0.0025845,4.84377918,1.6049440299999844,0.006871472876886958,233.40538227,-0.1608500000000106,-0.000688669755198473,False
2024-01-17,235.34735111999998,232.44268259,235.33658243999997,0.01980947,0.10027079,-2.904668529999981,-0.012342048959450302,235.25612112,-0.09122999999999593,-0.00038763979949567887,False
2024-01-18,235.51654296,232.68602903,235.50437997999998,0.0159611,0.01867812,-2.8305139300000235,-0.01201832319048924,235.50166295999998,-0.014880000000033533,-6.318027520708278e-05,False
2024-01-19,236.21035881999998,233.21061576,236.19123231999998,0.01282807,0.005711569999999999,-2.999743059999986,-0.012699456006016603,236.19834882,-0.012009999999975207,-5.084451020679927e-05,False
2024-01-20,225.58031927,222.58193187999998,225.57288097,0.01691316,0.00947486,-2.998387390000005,-0.013291883794220525,225.58031927,0.0,0.0,False
2024-01-21,205.74131816999997,202.47396315999998,205.02085079,0.01549186,0.036654479999999996,-3.2673550099999886,-0.01588088887085013,204.99968816999998,-0.7416299999999865,-0.0036046721514012676,False
2024-01-22,230.95771283,227.45948823,230.51911847,0.03739425,0.01793989,-3.498224599999986,-0.015146602194553722,230.53857283,-0.41913999999999874,-0.0018147910925517055,False
2024-01-23,234.95005869,231.75052269999998,234.51229050999999,0.00669265,0.01014447,-3.1995359900000153,-0.013617940799161822,234.50883868999998,-0.4412200000000155,-0.0018779310056788456,False
2024-01-24,235.09009159,231.75259197,234.78910438,0.034263169999999996,0.03589596,-3.3374996199999885,-0.014196683481754853,234.78747159,-0.30261999999999034,-0.001287251189334527,False
2024-01-25,234.70484942,230.84374810999998,234.55163513999997,0.015272659999999999,0.01738838,-3.8611013100000093,-0.016450879986253032,234.54951941999997,-0.15533000000002062,-0.0006618099301478874,False
2024-01-26,236.13377471,232.03922971999998,235.27164112,0.011048569999999999,0.017814979999999998,-4.094544990000031,-0.017339937901846583,235.26487471000002,-0.8688999999999965,-0.003679693856023382,False
2024-01-27,224.9139118,222.49327875,225.58438807,0.0069957,0.7311919699999999,-2.420633049999992,-0.010762486991700583,224.8601918,-0.053719999999998436,-0.00023884694179241266,False
2024-01-28,205.37608627999998,201.88410052,204.52091837,0.00966966,0.008381749999999999,-3.4919857599999773,-0.017002883944526873,204.52220627999998,-0.8538800000000037,-0.00415764082112201,False
2024-01-29,231.71921049,233.10589277,236.05334345,0.0009315899999999999,4.37240455,1.3866822800000023,0.005984321615232871,231.68187049,-0.03734000000000037,-0.0001611433075446794,False
2024-01-30,236.74260872999997,237.70969270999998,241.14839390999998,0.0033685,4.59415368,0.9670839800000124,0.004084959548211076,236.55760872999997,-0.18500000000000227,-0.0007814393910434219,False
2024-01-31,235.12228727,235.56978961,238.61271871,0.0029385999999999995,3.49659004,0.4475023399999998,0.0019032748668615816,235.11906727,-0.0032199999999988904,-1.3695001173160758e-05,False
2024-02-01,232.42191506,233.12107616999998,236.71893495999998,0.0029899699999999998,4.300009869999999,0.6991611099999773,0.00300815484555098,232.42191505999998,-2.842170943040401e-14,-1.2228498084213318e-16,False
2024-02-02,228.78511422,225.85660299,228.77194194999998,0.018256849999999998,0.01004458,-2.928511229999998,-0.01280026998253015,228.78015422,-0.004960000000011178,-2.167973216667251e-05,False
2024-02-03,216.82780991999996,213.60424917,216.69048558,0.05224349,0.04199915,-3.2235607499999617,-0.014866915600860035,216.70072992,-0.1270799999999781,-0.000586087181560636,False
2024-02-04,198.63577822,195.91597733999998,198.45342875999998,0.02466106,0.0220916,-2.719800880000008,-0.013692401763531642,198.45599821999997,-0.17978000000002226,-0.000905073605626606,False
2024-02-05,223.23130627999998,220.14651687,223.09870021999998,0.01933016,0.0119741,-3.084789409999985,-0.013818802843588256,223.10605628,-0.1252499999999941,-0.0005610772166646397,False
2024-02-06,225.76315563999998,223.06516201,225.60238718,0.013965909999999998,0.01297745,-2.697993629999985,-0.011950548894267684,225.60337564,-0.1597799999999836,-0.0007077328430630525,False
2024-02-07,222.80359642,220.23443837,222.61415078,0.01432345,0.01274781,-2.5691580499999986,-0.011531043893730334,222.61572642,-0.18787000000000376,-0.0008432090101717029,False
2024-02-08,222.76789368,220.08215576999999,222.76889283999998,0.0052759,0.00627506,-2.6857379100000003,-0.012056216295953265,222.76789367999996,-2.842170943040401e-14,-1.2758440617673128e-16,False
2024-02-09,226.09855134999998,223.47529702,226.07320163,0.0122792,0.01115948,-2.6232543299999804,-0.011602260670565684,226.07432135,-0.02422999999998865,-0.00010716565787491788,False
2024-02-10,219.27271122,216.51081875999998,219.22461296999998,0.01051884,0.00959059,-2.7618924600000128,-0.012595696220625282,219.22554122,-0.04716999999999416,-0.00021512024792117294,False
2024-02-11,203.15555400999997,200.79948026999998,203.14430076,0.00938139,0.00836814,-2.3560737399999994,-0.011597387782388788,203.14531401,-0.01023999999998182,-5.040472582638707e-05,False
2024-02-12,230.45824061,227.62769534999998,230.42101492999998,0.01202405,0.012528369999999999,-2.830545260000008,-0.01228224797910388,230.42051060999998,-0.03773000000001048,-0.0001637172960278744,False
2024-02-13,234.52142787,231.98864834,234.51664406999998,0.016206159999999997,0.01743236,-2.532779529999999,-0.01079977873665331,234.51541787,-0.0060100000000034015,-2.562665618484494e-05,False
2024-02-14,236.29724238999998,233.52843739,236.1305164,0.01824607,0.017760079999999998,-2.768804999999986,-0.011717466407966686,236.13100239000002,-0.1662399999999593,-0.0007035206941839222,False
2024-02-15,237.7495851,234.82082681999998,237.60526299999998,0.01420743,0.01621533,-2.928758280000011,-0.012318668311316481,237.60325509999998,-0.14633000000000607,-0.0006154795178231673,False
2024-02-16,239.23680281,236.18094882,238.94392313,0.01426376,0.014484079999999998,-3.055853990000003,-0.01277334404283499,238.94370281000002,-0.29309999999998126,-0.0012251459497757918,False
2024-02-17,228.97038961,227.17707396999998,229.50474143,0.01203261,0.5476544299999999,-1.7933156400000314,-0.00783208537599357,228.96911961,-0.0012700000000052114,-5.5465687164544425e-06,False
2024-02-18,209.58383086999999,206.28484045,205.534504,3.0707868699999996,0.0,-3.2989904199999955,-0.015740672390162976,208.60529087,-0.9785399999999811,-0.004668967047400459,False
2024-02-19,234.03666334,231.06944191999997,232.35755939999999,1.22565445,0.02017051,-2.9672214200000155,-0.012678446947815794,233.56304333999998,-0.47362000000001103,-0.0020237000187955725,False
2024-02-20,235.61746798,232.83777338,235.32360939,0.01905753,0.01293894,-2.779694599999999,-0.011797489480856101,235.32972798,-0.28773999999998523,-0.0012212167564096292,False
2024-02-21,230.9067353,228.0937339,230.46265185,0.01887444,0.014790989999999999,-2.8130014000000187,-0.012182413805925992,230.46673529999998,-0.44000000000002615,-0.0019055312502182613,False
2024-02-22,229.02576564999998,225.88308634,228.59365469,0.019105999999999998,0.01435504,-3.142679309999977,-0.01372194652894495,228.59840565,-0.4273599999999931,-0.0018659909237159365,False
2024-02-23,230.44485521,226.81553454,230.44330664,0.01326542,0.01171685,-3.6293206699999985,-0.015749193735276355,230.44485521000001,2.842170943040401e-14,1.2333410266201798e-16,False
2024-02-24,222.31781532,219.09944961,222.22835861,0.012614809999999999,0.014008099999999999,-3.2183657100000005,-0.014476418389446417,222.22696531999998,-0.09085000000001742,-0.00040864921180180577,False
2024-02-25,202.92124977,199.34286995,202.11827585999998,0.016636019999999998,0.014382109999999998,-3.578379820000009,-0.017634327721004598,202.12052976999996,-0.800720000000041,-0.003945964264006912,False
2024-02-26,228.19744684,225.03555283999998,227.79064354,0.0198505,0.0290972,-3.161894000000018,-0.013855956952125634,227.78139683999999,-0.4160500000000127,-0.0018232018182557713,False
2024-02-27,233.71192477,230.22762057999998,233.50760057,0.02411611,0.02786191,-3.4843041900000173,-0.01490854261471246,233.50385476999998,-0.20807000000002063,-0.0008902840546317265,False
2024-02-28,234.74294236999998,233.8982174,236.89449671999998,0.0,2.2696643499999998,-0.8447249699999873,-0.003598510615362989,234.62483236999998,-0.11811000000000149,-0.0005031461172274029,False
2024-02-29,236.24663433,235.5762184,238.83103537,7.646999999999999e-05,2.5844775099999997,-0.6704159300000185,-0.002837779813885311,236.24663433,0.0,0.0,False
2024-03-01,233.27966522,232.70633834999998,236.38596754,0.0,3.39885232,-0.5733268700000167,-0.00245768043888149,232.98711522,-0.29255000000000564,-0.0012540741591175954,False
2024-03-02,221.45268933,223.70566545,226.73111034,0.0,5.328331009999999,2.2529761199999996,0.010173622758054224,221.40277933,-0.04991000000001122,-0.00022537545220612483,False
2024-03-03,201.95883577,200.95597877,203.61502615999999,0.0,3.26325039,-1.0028570000000059,-0.004965650530596767,200.35177577,-1.6070600000000184,-0.007957364152317714,False
2024-03-04,230.31869286,233.23711418,236.18915303999998,0.0,6.062020179999999,2.918421319999993,0.012671230822649577,230.12713286,-0.19156000000000972,-0.0008317171204008617,False
2024-03-05,234.96495041999998,237.85163998,240.67939422999999,0.0,5.726443809999999,2.8866895600000078,0.012285617726558997,234.95295041999998,-0.012000000000000455,-5.1071446947940314e-05,False
