call_id,target,metric_id,entity,periodicity,url,start_date,end_date,filter_values,filter_count,output_dir,unit,granularity,timezone
disponibilidad_real_recurso__2024-01-26__2024-02-24__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-01-26,2024-02-24,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-01-26__2024-02-24__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-01-26,2024-02-24,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-01-26__2024-02-24__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-01-26,2024-02-24,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-01-26__2024-02-24__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-01-26,2024-02-24,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-01-26__2024-02-24__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-01-26,2024-02-24,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-01-26__2024-02-24__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-01-26,2024-02-24,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-02-25__2024-03-25__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-02-25,2024-03-25,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-03-26__2024-04-24__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-03-26,2024-04-24,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-04-25__2024-05-24__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-04-25,2024-05-24,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-05-25__2024-06-23__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-05-25,2024-06-23,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-06-24__2024-07-23__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-06-24,2024-07-23,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b004,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b005,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b006,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b007,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-07-24__2024-08-22__b008,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-07-24,2024-08-22,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-08-23__2024-09-21__b001,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-08-23,2024-09-21,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-08-23__2024-09-21__b002,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-08-23,2024-09-21,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
disponibilidad_real_recurso__2024-08-23__2024-09-21__b003,disponibilidad_real_recurso,DispoReal,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2024-08-23,2024-09-21,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/disponibilidad/disponibilidad_real_recurso,kW,horaria,America/Bogota; confirmar contra respuesta XM
